date,flow_obs,flow_sim,precipitation_mean,tmin_mean,tmax_mean
1989-02-12,,1.42,0.941,2.14,13.434
1989-02-13,,1.285,0.368,1.317,14.271
1989-02-14,,1.112,4.768,2.029,13.325
1989-02-15,,0.924,4.656,1.981,12.697
1989-02-16,,0.754,1.278,1.466,12.633
1989-02-17,,0.697,2.012,1.829,11.064
1989-02-18,,0.671,1.408,2.431,11.971
1989-02-19,,0.654,1.578,2.249,11.967
1989-02-20,,0.631,4.184,2.583,12.781
1989-02-21,,0.6,3.713,2.231,13.936
1989-02-22,,0.581,1.063,1.733,14.232
1989-02-23,,0.57,0.915,1.148,14.21
1989-02-24,,0.558,2.751,1.453,11.82
1989-02-25,,0.523,7.479,1.93,11.282
1989-02-26,,0.497,3.688,0.962,12.304
1989-02-27,,0.501,2.998,1.778,13.898
1989-02-28,,0.54,4.172,1.84,13.566
1989-03-01,,0.594,2.99,2.082,13.696
1989-03-02,,0.593,3.609,2.251,13.974
1989-03-03,,0.587,3.982,2.183,12.859
1989-03-04,,0.592,4.197,1.633,12.859
1989-03-05,,0.599,12.049,1.883,11.265
1989-03-06,,0.622,3.31,1.304,12.339
1989-03-07,,0.664,2.766,2.161,12.644
1989-03-08,,0.724,8.467,1.816,12.297
1989-03-09,,0.805,4.085,2.613,11.975
1989-03-10,,0.85,6.5,2.243,12.155
1989-03-11,,0.898,8.893,2.106,11.487
1989-03-12,,0.933,6.937,2.072,9.991
1989-03-13,,0.975,4.378,2.04,12.494
1989-03-14,,1.056,2.388,2.066,12.991
1989-03-15,,1.128,1.371,2.557,13.46
1989-03-16,,1.195,0.769,1.625,13.71
1989-03-17,,1.193,1.123,1.587,12.063
1989-03-18,,1.112,0.774,0.886,13.434
1989-03-19,,0.963,0.837,0.992,12.406
1989-03-20,,0.809,1.5,0.827,13.264
1989-03-21,,0.699,1.726,0.038,11.727
1989-03-22,,0.629,0.609,-0.472,11.994
1989-03-23,,0.593,2.902,0.117,10.923
1989-03-24,,0.566,2.816,0.645,11.436
1989-03-25,,0.539,8.11,0.63,10.912
1989-03-26,,0.532,6.608,0.225,11.392
1989-03-27,,0.575,3.471,0.418,10.235
1989-03-28,,0.651,2.083,0.847,11.563
1989-03-29,,0.732,2.578,1.029,11.402
1989-03-30,,0.799,2.119,0.964,11.214
1989-03-31,,0.799,5.155,0.389,11.557
1989-04-01,,0.729,5.047,0.27,11.544
1989-04-02,,0.729,4.771,0.796,10.77
1989-04-03,,0.767,2.657,-0.389,12.153
1989-04-04,,0.858,4.288,-0.056,12.562
1989-04-05,,0.957,3.726,0.576,12.477
1989-04-06,,1.011,1.558,1.421,11.843
1989-04-07,,1.013,0.116,-0.725,13.441
1989-04-08,,0.992,0.583,-0.062,13.273
1989-04-09,,0.901,0.212,1.336,14.062
1989-04-10,,0.831,0.887,-1.29,14.526
1989-04-11,,0.739,0.83,0.811,12.355
1989-04-12,,0.682,0.456,0.159,12.915
1989-04-13,,0.613,2.177,1.315,13.085
1989-04-14,,0.567,1.847,1.86,13.214
1989-04-15,,0.527,1.498,1.602,12.367
1989-04-16,,0.523,1.999,1.206,13.548
1989-04-17,,0.543,0.784,1.843,13.667
1989-04-18,,0.572,0.853,2.032,13.641
1989-04-19,,0.591,4.621,1.046,11.625
1989-04-20,,0.593,4.19,1.3,13.139
1989-04-21,,0.598,1.037,0.762,13.88
1989-04-22,,0.632,0.115,-0.523,14.271
1989-04-23,,0.685,0.421,-1.267,14.75
1989-04-24,,0.705,0.054,-0.829,14.1
1989-04-25,,0.697,0.74,-1.067,13.657
1989-04-26,,0.653,3.225,0.048,12.205
1989-04-27,,0.609,2.137,-0.859,11.591
1989-04-28,,0.582,0.149,-4.534,12.846
1989-04-29,,0.57,1.002,-2.797,12.361
1989-04-30,,0.559,0.433,-3.374,13.375
1989-05-01,,0.53,0.395,-2.575,13.061
1989-05-02,,0.489,0.102,-1.715,13.407
1989-05-03,,0.435,0.489,-2.847,13.259
1989-05-04,,0.383,0.448,-3.298,13.647
1989-05-05,,0.342,0.715,-2.276,14.179
1989-05-06,,0.306,2.715,-1.477,13.017
1989-05-07,,0.281,0.191,-2.805,13.457
1989-05-08,,0.265,0.301,-2.325,14.515
1989-05-09,,0.255,0.241,-3.269,14.497
1989-05-10,,0.255,0.221,-3.244,13.514
1989-05-11,,0.256,0.01,-5.041,13.311
1989-05-12,,0.252,0.017,-6.123,13.887
1989-05-13,,0.245,0.006,-5.842,13.97
1989-05-14,,0.232,0.002,-3.602,14.634
1989-05-15,,0.217,0.09,-5.135,14.612
1989-05-16,,0.204,0.617,-1.968,13.611
1989-05-17,,0.193,0.477,-0.502,13.948
1989-05-18,,0.182,0.255,-1.948,13.47
1989-05-19,,0.177,0.28,-2.031,13.295
1989-05-20,,0.175,0.03,-4.491,12.442
1989-05-21,,0.171,0.327,-5.091,12.738
1989-05-22,,0.166,0.506,-5.056,12.215
1989-05-23,,0.161,0.377,-4.936,12.512
1989-05-24,,0.157,0.608,-4.255,12.135
1989-05-25,,0.153,0.219,-3.913,11.852
1989-05-26,,0.152,0.294,-3.757,12.795
1989-05-27,,0.152,0.202,-3.435,12.998
1989-05-28,,0.149,0.166,-4.485,13.664
1989-05-29,,0.145,0.549,-2.841,13.353
1989-05-30,,0.141,0.848,-4.259,13.565
1989-05-31,,0.143,1.076,-3.315,12.135
1989-06-01,,0.153,0.262,-3.317,11.059
1989-06-02,,0.167,0.147,-4.219,11.623
1989-06-03,,0.184,0.001,-4.429,11.769
1989-06-04,,0.197,0.058,-2.988,12.662
1989-06-05,,0.2,0.325,-2.776,12.573
1989-06-06,,0.195,0.074,-4.015,13.181
1989-06-07,,0.185,0.001,-3.874,13.446
1989-06-08,,0.177,0.016,-5.543,14.142
1989-06-09,,0.167,0.011,-5.551,14.262
1989-06-10,,0.159,0.289,-5.795,13.973
1989-06-11,,0.148,0.121,-6.779,13.427
1989-06-12,,0.135,0.01,-5.789,12.681
1989-06-13,,0.126,0.002,-6.739,13.674
1989-06-14,,0.115,0.013,-6.432,13.905
1989-06-15,,0.11,0.031,-9.017,13.752
1989-06-16,,0.106,0.14,-7.68,12.999
1989-06-17,,0.103,0.241,-7.448,12.42
1989-06-18,,0.101,0.231,-4.425,11.957
1989-06-19,,0.101,0.475,-2.997,11.36
1989-06-20,,0.103,0.157,-5.563,12.179
1989-06-21,,0.109,0.34,-6.855,13.017
1989-06-22,,0.122,0.037,-5.758,13.861
1989-06-23,,0.131,0.276,-6.737,12.735
1989-06-24,,0.136,0.391,-6.457,12.768
1989-06-25,,0.134,0.214,-5.431,12.343
1989-06-26,,0.127,0.107,-5.854,13.666
1989-06-27,,0.115,0.183,-7.929,15.12
1989-06-28,,0.106,0.186,-8.231,14.516
1989-06-29,,0.101,0.222,-6.176,13.235
1989-06-30,,0.096,0.202,-9.111,13.475
1989-07-01,,0.09,0.026,-7.575,13.606
1989-07-02,,0.089,0.198,-5.773,11.931
1989-07-03,,0.086,0.213,-4.772,10.346
1989-07-04,,0.085,0.0,-7.747,11.386
1989-07-05,,0.083,0.101,-7.61,10.853
1989-07-06,,0.082,0.0,-8.001,11.911
1989-07-07,,0.081,0.002,-7.713,12.447
1989-07-08,,0.079,0.001,-6.413,11.892
1989-07-09,,0.078,0.0,-7.099,11.606
1989-07-10,,0.077,0.0,-8.457,12.241
1989-07-11,,0.075,0.0,-9.688,12.312
1989-07-12,,0.074,0.017,-9.224,11.483
1989-07-13,,0.073,0.0,-8.832,12.221
1989-07-14,,0.073,0.002,-7.62,11.35
1989-07-15,,0.072,0.094,-6.039,9.921
1989-07-16,,0.072,0.003,-7.706,12.021
1989-07-17,,0.073,0.0,-8.41,13.591
1989-07-18,,0.074,0.0,-7.956,14.263
1989-07-19,,0.076,0.0,-8.068,14.099
1989-07-20,,0.076,0.018,-7.36,14.263
1989-07-21,,0.075,0.281,-7.261,14.571
1989-07-22,,0.073,0.045,-7.223,14.166
1989-07-23,,0.072,0.001,-7.119,14.64
1989-07-24,,0.07,0.144,-7.644,13.411
1989-07-25,,0.069,0.069,-7.707,12.66
1989-07-26,,0.067,0.072,-6.206,12.917
1989-07-27,,0.067,0.005,-6.591,14.594
1989-07-28,,0.066,0.245,-6.536,14.729
1989-07-29,,0.065,0.004,-8.23,13.875
1989-07-30,,0.065,0.001,-10.149,12.198
1989-07-31,,0.064,0.182,-8.951,13.237
1989-08-01,,0.06,0.427,-6.598,13.119
1989-08-02,,0.059,0.155,-5.635,13.541
1989-08-03,,0.059,1.16,-5.571,12.859
1989-08-04,,0.059,0.536,-6.011,13.591
1989-08-05,,0.06,0.708,-5.777,13.374
1989-08-06,,0.063,0.174,-5.424,13.543
1989-08-07,,0.068,0.01,-5.291,12.521
1989-08-08,,0.081,0.15,-4.345,11.423
1989-08-09,,0.103,0.471,-4.479,12.355
1989-08-10,,0.12,0.285,-7.895,13.05
1989-08-11,,0.129,0.05,-8.096,12.725
1989-08-12,,0.121,0.199,-5.604,12.912
1989-08-13,,0.111,1.154,-7.205,13.776
1989-08-14,,0.1,0.694,-6.804,12.822
1989-08-15,,0.089,1.014,-6.493,11.877
1989-08-16,,0.082,0.034,-6.623,12.326
1989-08-17,,0.076,1.317,-5.614,11.522
1989-08-18,,0.074,0.006,-5.657,12.35
1989-08-19,,0.075,0.026,-5.953,13.26
1989-08-20,,0.078,0.24,-5.124,13.251
1989-08-21,,0.082,0.05,-6.714,14.084
1989-08-22,,0.085,0.265,-9.898,14.622
1989-08-23,,0.086,0.011,-8.752,14.864
1989-08-24,,0.084,0.0,-8.695,14.756
1989-08-25,,0.079,0.122,-7.617,15.518
1989-08-26,,0.073,0.008,-5.364,14.418
1989-08-27,,0.068,0.04,-5.543,14.254
1989-08-28,,0.063,0.269,-4.2,14.196
1989-08-29,,0.06,1.478,-1.786,12.848
1989-08-30,,0.06,0.801,-3.113,13.273
1989-08-31,,0.066,0.113,-1.628,13.562
1989-09-01,,0.066,0.666,-2.017,14.033
1989-09-02,,0.071,1.181,-2.84,14.169
1989-09-03,,0.074,0.113,-4.842,14.976
1989-09-04,,0.075,0.001,-6.133,15.282
1989-09-05,,0.077,0.008,-7.72,15.742
1989-09-06,,0.077,0.122,-4.339,15.216
1989-09-07,,0.075,0.124,-2.779,15.057
1989-09-08,,0.072,0.555,-3.627,15.584
1989-09-09,,0.068,0.001,-4.844,15.916
1989-09-10,,0.061,0.004,-4.824,15.88
1989-09-11,,0.057,0.512,-3.996,16.659
1989-09-12,,0.052,0.992,-2.642,17.194
1989-09-13,,0.049,1.099,-3.241,15.83
1989-09-14,,0.047,0.869,-3.272,14.896
1989-09-15,,0.046,4.116,-1.172,14.604
1989-09-16,,0.048,2.172,-1.088,14.602
1989-09-17,,0.056,1.313,-2.739,14.175
1989-09-18,,0.07,0.129,-4.498,15.811
1989-09-19,,0.078,0.126,-3.911,16.526
1989-09-20,,0.082,0.038,-2.96,16.203
1989-09-21,,0.082,0.036,-3.001,16.921
1989-09-22,,0.078,0.114,-2.447,16.111
1989-09-23,,0.074,0.261,-1.086,15.459
1989-09-24,,0.07,0.691,-1.131,15.415
1989-09-25,,0.064,1.431,-0.715,14.173
1989-09-26,,0.06,2.169,-1.086,14.615
1989-09-27,,0.063,0.65,-1.141,14.027
1989-09-28,,0.07,0.566,-2.224,13.633
1989-09-29,,0.074,1.043,-1.388,13.583
1989-09-30,,0.078,0.373,-1.088,13.549
1989-10-01,,0.069,0.584,-0.882,13.408
1989-10-02,,0.069,0.005,-2.88,15.688
1989-10-03,,0.068,0.203,-4.452,15.765
1989-10-04,,0.065,0.127,-2.076,13.781
1989-10-05,,0.061,0.001,-3.286,15.319
1989-10-06,,0.058,0.306,-2.992,14.74
1989-10-07,,0.056,1.355,-1.536,14.977
1989-10-08,,0.054,1.398,-2.055,14.782
1989-10-09,,0.053,2.66,-1.134,15.027
1989-10-10,,0.051,3.432,-0.089,12.981
1989-10-11,,0.053,1.648,-1.495,14.486
1989-10-12,,0.057,3.433,-0.632,14.662
1989-10-13,,0.063,3.105,-1.611,14.062
1989-10-14,,0.066,2.758,-0.111,15.342
1989-10-15,,0.066,1.799,-1.086,15.528
1989-10-16,,0.066,1.279,-0.211,15.882
1989-10-17,,0.065,1.276,0.67,14.105
1989-10-18,,0.063,0.416,0.058,15.406
1989-10-19,,0.06,0.22,-2.941,16.397
1989-10-20,,0.057,1.856,-1.798,15.911
1989-10-21,,0.054,1.234,-1.006,15.841
1989-10-22,,0.05,1.489,-0.791,14.894
1989-10-23,,0.047,2.431,-0.55,13.785
1989-10-24,,0.048,2.752,0.425,14.931
1989-10-25,,0.053,0.001,-1.161,15.118
1989-10-26,,0.058,0.468,-0.535,15.86
1989-10-27,,0.064,2.538,0.089,14.672
1989-10-28,,0.067,0.511,-0.576,16.591
1989-10-29,,0.067,0.32,-1.395,16.447
1989-10-30,,0.066,0.936,-1.174,16.893
1989-10-31,,0.063,3.076,-0.506,16.388
1989-11-01,,0.051,2.198,1.704,13.599
1989-11-02,,0.052,1.722,0.049,15.08
1989-11-03,,0.059,1.327,0.424,16.434
1989-11-04,,0.07,1.781,0.69,16.157
1989-11-05,,0.077,5.047,1.852,14.51
1989-11-06,,0.082,2.405,0.752,15.412
1989-11-07,,0.086,1.577,-0.359,15.914
1989-11-08,,0.089,0.164,-2.272,16.627
1989-11-09,,0.089,0.353,-3.018,15.635
1989-11-10,,0.085,0.285,-2.047,16.266
1989-11-11,,0.079,0.019,-4.559,17.323
1989-11-12,,0.072,0.082,-3.966,17.112
1989-11-13,,0.063,0.013,-4.312,16.471
1989-11-14,,0.054,0.099,-4.602,16.677
1989-11-15,,0.046,0.775,-2.091,16.737
1989-11-16,,0.041,1.974,-1.608,15.535
1989-11-17,,0.038,2.663,-0.185,14.678
1989-11-18,,0.039,4.255,-1.012,13.993
1989-11-19,,0.045,1.149,-2.126,15.727
1989-11-20,,0.057,0.275,-3.157,16.719
1989-11-21,,0.07,0.16,-2.843,17.008
1989-11-22,,0.076,0.349,-0.896,14.495
1989-11-23,,0.077,0.367,-0.842,15.447
1989-11-24,,0.072,1.459,-0.781,15.738
1989-11-25,,0.066,2.236,-1.305,15.819
1989-11-26,,0.059,1.97,-2.217,16.366
1989-11-27,,0.056,3.004,-0.519,13.943
1989-11-28,,0.056,1.671,-0.101,13.166
1989-11-29,,0.059,0.495,-0.545,14.546
1989-11-30,,0.067,0.77,-0.191,15.454
1989-12-01,,0.067,1.077,-0.253,15.902
1989-12-02,,0.067,1.118,-1.561,16.7
1989-12-03,,0.065,0.1,-2.288,17.189
1989-12-04,,0.059,0.032,-2.234,16.549
1989-12-05,,0.053,0.545,-1.496,16.539
1989-12-06,,0.042,0.621,-0.817,17.714
1989-12-07,,0.036,0.182,-1.245,18.217
1989-12-08,,0.033,0.399,0.376,18.047
1989-12-09,,0.031,0.79,1.082,16.866
1989-12-10,,0.029,0.876,2.699,16.503
1989-12-11,,0.028,2.866,1.934,17.357
1989-12-12,,0.028,0.406,2.74,16.775
1989-12-13,,0.03,2.184,-0.5,15.713
1989-12-14,,0.031,1.621,-0.409,15.853
1989-12-15,,0.032,7.813,2.787,14.618
1989-12-16,,0.032,1.351,2.952,17.211
1989-12-17,,0.032,1.657,1.329,17.23
1989-12-18,,0.033,4.89,1.978,13.312
1989-12-19,,0.033,3.652,1.82,12.982
1989-12-20,,0.037,3.267,1.621,14.172
1989-12-21,,0.05,3.763,1.829,14.966
1989-12-22,,0.063,1.756,-0.36,15.417
1989-12-23,,0.073,1.518,1.241,15.225
1989-12-24,,0.078,1.848,0.591,15.26
1989-12-25,,0.078,0.923,0.602,15.158
1989-12-26,,0.076,1.027,0.911,15.666
1989-12-27,,0.072,2.252,0.45,15.189
1989-12-28,,0.067,4.0,0.636,14.395
1989-12-29,,0.063,3.471,-0.239,13.632
1989-12-30,,0.063,5.412,-0.215,13.818
1989-12-31,,0.069,11.087,0.254,12.472
1990-01-01,,0.085,4.284,1.474,13.019
1990-01-02,,0.139,2.195,2.056,13.212
1990-01-03,,0.238,3.925,2.538,13.977
1990-01-04,,0.318,4.826,2.791,13.899
1990-01-05,,0.362,5.315,2.544,12.658
1990-01-06,,0.391,5.601,3.506,12.998
1990-01-07,,0.432,5.55,3.157,12.491
1990-01-08,,0.498,3.594,2.527,12.419
1990-01-09,,0.561,2.672,2.112,13.581
1990-01-10,,0.6,1.205,2.222,14.327
1990-01-11,,0.6,2.073,1.4,13.592
1990-01-12,,0.549,1.789,1.715,13.182
1990-01-13,,0.464,3.38,2.699,13.109
1990-01-14,,0.363,3.447,2.856,11.698
1990-01-15,,0.317,2.033,2.839,13.025
1990-01-16,,0.308,0.945,2.82,13.683
1990-01-17,,0.31,0.227,2.352,15.672
1990-01-18,,0.31,1.873,2.989,13.012
1990-01-19,,0.305,1.308,2.812,13.525
1990-01-20,,0.283,1.814,2.7,13.151
1990-01-21,,0.27,2.692,2.43,14.004
1990-01-22,,0.266,4.458,2.426,13.834
1990-01-23,,0.282,1.839,2.458,14.07
1990-01-24,,0.327,1.729,2.157,14.022
1990-01-25,,0.382,4.845,2.398,12.939
1990-01-26,,0.439,1.813,1.929,12.805
1990-01-27,,0.482,1.562,0.68,13.463
1990-01-28,,0.53,1.73,1.948,14.178
1990-01-29,,0.556,2.735,2.347,13.949
1990-01-30,,0.556,2.825,2.221,14.287
1990-01-31,,0.533,1.262,1.392,14.834
1990-02-01,,0.53,1.32,2.323,14.834
1990-02-02,,0.493,0.867,1.691,15.55
1990-02-03,,0.419,0.567,1.326,15.55
1990-02-04,,0.344,1.656,1.065,15.314
1990-02-05,,0.279,1.033,2.399,16.063
1990-02-06,,0.209,1.615,2.741,14.798
1990-02-07,,0.115,3.406,2.449,14.346
1990-02-08,,0.089,2.168,2.171,14.834
1990-02-09,,0.064,0.32,0.413,15.868
1990-02-10,,0.061,0.095,0.775,15.847
1990-02-11,,0.058,0.658,0.887,16.193
1990-02-12,,0.053,1.294,1.209,15.029
1990-02-13,,0.051,1.385,1.553,14.529
1990-02-14,,0.058,0.86,2.011,13.658
1990-02-15,,0.061,1.881,0.999,13.957
1990-02-16,,0.073,8.778,1.89,13.58
1990-02-17,,0.091,8.537,1.296,13.339
1990-02-18,,0.123,7.678,0.702,11.528
1990-02-19,,0.283,2.397,0.293,11.583
1990-02-20,,0.449,2.67,0.571,13.882
1990-02-21,,0.581,3.229,1.061,14.355
1990-02-22,,0.622,2.3,1.349,14.47
1990-02-23,,0.6,0.594,2.092,15.82
1990-02-24,,0.546,1.159,1.425,16.569
1990-02-25,,0.482,0.145,-0.143,14.312
1990-02-26,,0.394,1.952,1.557,12.768
1990-02-27,,0.31,6.972,2.263,13.247
1990-02-28,,0.268,4.069,1.513,13.675
1990-03-01,,0.318,2.444,1.061,13.773
1990-03-02,,0.353,1.191,1.198,12.5
1990-03-03,,0.394,1.266,0.248,12.701
1990-03-04,,0.397,2.227,1.357,13.123
1990-03-05,,0.367,1.983,0.643,14.663
1990-03-06,,0.336,1.185,0.669,14.706
1990-03-07,,0.317,2.641,1.153,14.378
1990-03-08,,0.303,4.44,1.699,13.527
1990-03-09,,0.301,5.527,1.987,13.686
1990-03-10,,0.321,3.101,1.411,14.493
1990-03-11,,0.41,4.429,2.026,13.939
1990-03-12,,0.506,8.174,2.45,14.589
1990-03-13,,0.602,7.677,2.674,14.274
1990-03-14,,0.691,2.143,1.488,16.06
1990-03-15,,0.72,3.129,0.355,15.431
1990-03-16,,0.711,2.685,1.159,14.429
1990-03-17,,0.667,4.13,0.841,13.393
1990-03-18,,0.619,2.683,-0.268,13.331
1990-03-19,,0.588,1.061,0.061,14.065
1990-03-20,,0.556,1.968,-1.288,15.272
1990-03-21,,0.515,1.156,-1.329,15.235
1990-03-22,,0.472,0.285,-0.654,15.325
1990-03-23,,0.415,0.071,-1.257,16.439
1990-03-24,,0.335,0.3,-0.368,16.757
1990-03-25,,0.283,2.794,0.116,16.785
1990-03-26,,0.232,0.294,-0.873,16.963
1990-03-27,,0.165,0.061,-2.416,16.175
1990-03-28,,0.134,0.248,-1.817,15.023
1990-03-29,,0.116,0.48,-2.376,15.388
1990-03-30,,0.108,0.801,-2.088,14.36
1990-03-31,,0.1,1.898,-0.167,13.504
1990-04-01,,0.096,3.425,1.792,11.887
1990-04-02,,0.102,2.171,1.572,12.372
1990-04-03,,0.142,1.519,0.723,13.33
1990-04-04,,0.21,0.731,-0.133,13.619
1990-04-05,,0.279,1.278,-1.655,13.233
1990-04-06,,0.33,2.684,1.815,14.086
1990-04-07,,0.343,3.837,1.591,14.167
1990-04-08,,0.343,1.751,0.621,14.215
1990-04-09,,0.353,1.253,0.766,14.721
1990-04-10,,0.373,0.948,-0.29,15.861
1990-04-11,,0.39,0.795,1.602,14.552
1990-04-12,,0.393,0.344,2.17,14.648
1990-04-13,,0.387,0.319,1.244,15.333
1990-04-14,,0.369,0.078,0.635,15.727
1990-04-15,,0.34,0.024,-0.442,16.252
1990-04-16,,0.295,0.0,-1.428,15.329
1990-04-17,,0.255,0.227,-2.027,15.467
1990-04-18,,0.206,1.739,-1.639,14.526
1990-04-19,,0.159,0.242,-0.916,15.128
1990-04-20,,0.129,0.024,-3.257,15.069
1990-04-21,,0.102,0.218,-3.913,14.644
1990-04-22,,0.091,0.209,-3.535,14.761
1990-04-23,,0.083,0.463,-4.322,13.779
1990-04-24,,0.079,0.173,-2.114,12.907
1990-04-25,,0.078,0.285,-0.995,13.757
1990-04-26,,0.078,0.575,-1.213,15.636
1990-04-27,,0.078,0.425,-3.112,15.496
1990-04-28,,0.078,0.003,-3.003,16.131
1990-04-29,,0.078,0.199,-3.2,16.31
1990-04-30,,0.078,0.014,-1.899,15.969
1990-05-01,,0.075,0.007,-2.678,16.18
1990-05-02,,0.072,0.0,-4.368,16.469
1990-05-03,,0.068,0.016,-5.388,15.605
1990-05-04,,0.065,0.0,-5.162,15.553
1990-05-05,,0.062,0.008,-4.809,15.274
1990-05-06,,0.06,0.001,-3.371,15.338
1990-05-07,,0.055,0.01,-3.135,15.041
1990-05-08,,0.049,0.078,-2.519,15.564
1990-05-09,,0.049,0.575,-3.472,15.809
1990-05-10,,0.049,0.118,-4.85,16.068
1990-05-11,,0.049,0.284,-5.07,15.779
1990-05-12,,0.054,1.247,-3.754,14.3
1990-05-13,,0.056,1.15,-2.842,14.523
1990-05-14,,0.057,1.209,-1.574,14.514
1990-05-15,,0.062,0.691,-1.7,14.276
1990-05-16,,0.067,1.231,-1.01,13.815
1990-05-17,,0.08,1.805,-3.135,14.23
1990-05-18,,0.101,1.812,0.049,12.44
1990-05-19,,0.117,1.903,-0.84,12.15
1990-05-20,,0.126,2.551,-2.732,13.712
1990-05-21,,0.129,0.356,-3.691,14.657
1990-05-22,,0.136,0.137,-2.267,13.976
1990-05-23,,0.154,0.012,-4.36,14.802
1990-05-24,,0.171,0.073,-4.761,16.035
1990-05-25,,0.174,0.035,-3.933,15.807
1990-05-26,,0.159,0.045,-4.508,15.35
1990-05-27,,0.139,0.009,-7.032,15.528
1990-05-28,,0.111,0.007,-5.762,14.803
1990-05-29,,0.09,0.05,-6.469,13.618
1990-05-30,,0.076,0.007,-6.08,12.649
1990-05-31,,0.068,0.16,-6.556,13.44
1990-06-01,,0.059,2.052,-3.431,11.144
1990-06-02,,0.059,0.986,-2.841,11.667
1990-06-03,,0.073,0.136,-4.125,11.919
1990-06-04,,0.103,0.034,-5.663,13.244
1990-06-05,,0.148,0.047,-4.87,14.274
1990-06-06,,0.166,1.352,-3.296,12.738
1990-06-07,,0.162,1.94,-3.86,13.265
1990-06-08,,0.148,6.728,-5.417,12.336
1990-06-09,,0.136,6.751,-2.424,11.768
1990-06-10,,0.156,9.054,-2.192,10.947
1990-06-11,,0.229,0.938,-2.036,10.024
1990-06-12,,0.34,0.035,-5.013,11.152
1990-06-13,,0.442,0.0,-8.174,12.506
1990-06-14,,0.527,0.016,-8.16,12.559
1990-06-15,,0.55,0.435,-8.644,12.043
1990-06-16,,0.506,0.35,-5.956,12.019
1990-06-17,,0.428,0.169,-5.183,12.39
1990-06-18,,0.359,0.0,-7.14,13.049
1990-06-19,,0.285,0.056,-7.92,14.184
1990-06-20,,0.229,0.703,-8.482,14.129
1990-06-21,,0.173,0.154,-6.872,13.665
1990-06-22,,0.131,0.005,-7.67,13.621
1990-06-23,,0.099,0.222,-7.046,12.822
1990-06-24,,0.08,1.746,-6.219,10.857
1990-06-25,,0.067,1.544,-6.154,10.817
1990-06-26,,0.061,0.553,-5.205,10.053
1990-06-27,,0.061,0.098,-8.005,11.132
1990-06-28,,0.066,0.013,-8.394,11.388
1990-06-29,,0.07,0.226,-8.524,12.119
1990-06-30,,0.069,0.004,-5.913,11.645
1990-07-01,,0.063,0.0,-5.315,11.329
1990-07-02,,0.056,0.0,-6.415,10.763
1990-07-03,,0.049,0.002,-7.898,10.608
1990-07-04,,0.045,0.0,-7.102,11.594
1990-07-05,,0.04,0.0,-8.667,12.732
1990-07-06,,0.035,0.0,-8.417,13.105
1990-07-07,,0.035,0.0,-8.873,12.917
1990-07-08,,0.033,0.011,-7.768,12.182
1990-07-09,,0.032,0.042,-9.593,12.213
1990-07-10,,0.032,0.223,-9.582,13.121
1990-07-11,,0.032,0.073,-7.679,11.053
1990-07-12,,0.032,0.021,-3.616,12.346
1990-07-13,,0.032,0.0,-5.6,13.385
1990-07-14,,0.032,0.008,-7.855,13.839
1990-07-15,,0.031,0.0,-7.86,12.952
1990-07-16,,0.031,0.018,-8.272,13.417
1990-07-17,,0.031,0.012,-7.869,13.298
1990-07-18,,0.03,0.357,-7.927,13.491
1990-07-19,,0.03,0.331,-6.653,13.464
1990-07-20,,0.03,0.06,-7.188,13.598
1990-07-21,,0.03,0.184,-6.809,12.743
1990-07-22,,0.03,0.006,-5.432,12.18
1990-07-23,,0.03,0.0,-7.342,14.18
1990-07-24,,0.031,0.003,-9.454,13.349
1990-07-25,,0.031,0.0,-9.46,12.87
1990-07-26,,0.031,0.0,-10.097,12.941
1990-07-27,,0.03,0.005,-7.655,12.575
1990-07-28,,0.03,0.0,-6.021,12.531
1990-07-29,,0.029,0.022,-7.861,12.974
1990-07-30,,0.029,0.055,-6.766,12.693
1990-07-31,,0.029,0.0,-7.247,12.763
1990-08-01,,0.024,0.0,-8.072,12.769
1990-08-02,,0.024,0.0,-9.43,13.318
1990-08-03,,0.024,0.0,-9.299,13.9
1990-08-04,,0.024,0.0,-8.583,13.704
1990-08-05,,0.024,0.0,-8.552,13.702
1990-08-06,,0.024,0.001,-8.645,13.757
1990-08-07,,0.023,0.001,-7.623,13.367
1990-08-08,,0.023,0.054,-7.714,14.112
1990-08-09,,0.023,0.154,-7.644,13.536
1990-08-10,,0.023,0.005,-7.454,13.987
1990-08-11,,0.024,0.0,-7.953,14.057
1990-08-12,,0.024,0.002,-8.767,14.029
1990-08-13,,0.023,0.0,-9.081,14.894
1990-08-14,,0.023,0.002,-7.36,16.003
1990-08-15,,0.023,0.021,-6.114,15.86
1990-08-16,,0.023,0.408,-5.862,16.129
1990-08-17,,0.023,0.85,-2.884,15.917
1990-08-18,,0.023,0.195,-1.234,15.891
1990-08-19,,0.023,0.234,-4.701,15.991
1990-08-20,,0.024,0.184,-5.603,15.586
1990-08-21,,0.026,0.961,-2.9,11.828
1990-08-22,,0.03,0.748,-4.034,12.71
1990-08-23,,0.032,0.271,-4.779,12.487
1990-08-24,,0.043,0.408,-3.155,12.372
1990-08-25,,0.055,0.951,-3.113,12.59
1990-08-26,,0.064,0.092,-3.946,12.941
1990-08-27,,0.068,0.013,-8.887,14.14
1990-08-28,,0.068,0.024,-7.757,15.308
1990-08-29,,0.063,0.035,-5.187,14.648
1990-08-30,,0.058,0.059,-7.883,14.278
